\\tu\cla\Jarcho\STUDIES\Social_Doors\College_Social_Doors\Data\CompletedData\004\doors\SPADE_Doors_052318-3846-1.edat2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,GoodBye.FinishTime,Group,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,PleaseRest.ActionDelay,PleaseRest.ActionTime,PleaseRest.CustomOffsetTime,PleaseRest.CustomOnsetTime,PleaseRest.Duration,PleaseRest.FinishTime,PleaseRest.OffsetDelay,PleaseRest.OffsetTime,PleaseRest.OnsetDelay,PleaseRest.OnsetTime,PleaseRest.OnsetToOnsetTime,PleaseRest.PendingInputMasks,PleaseRest.PreRelease,PleaseRest.StartTime,PleaseRest.TargetOffsetTime,PleaseRest.TargetOnsetTime,PleaseRest.TimingMode,Procedure[Block],RunList,RunList.Cycle,RunList.Sample,Running[Block],ScannerTrigger.OffsetTime,ScannerTrigger.RESP,ScannerTrigger.RTTime,ScannerTrigger.StartTime,Trial,BlockNumber,Doors.ACC,Doors.CRESP,Doors.DurationError,Doors.OffsetTime,Doors.OnsetDelay,Doors.OnsetTime,Doors.OnsetToOnsetTime,Doors.RESP,Doors.RT,Doors.RTTime,Fixation1.DurationError,Fixation1.OffsetTime,Fixation1.OnsetDelay,Fixation1.OnsetTime,Fixation1.OnsetToOnsetTime,Fixation2.ACC,Fixation2.ActionDelay,Fixation2.ActionTime,Fixation2.CRESP,Fixation2.CustomOffsetTime,Fixation2.CustomOnsetTime,Fixation2.Duration,Fixation2.DurationError,Fixation2.FinishTime,Fixation2.OffsetDelay,Fixation2.OffsetTime,Fixation2.OnsetDelay,Fixation2.OnsetTime,Fixation2.OnsetToOnsetTime,Fixation2.PendingInputMasks,Fixation2.PreRelease,Fixation2.RESP,Fixation2.RT,Fixation2.RTTime,Fixation2.StartTime,Fixation2.Tag,Fixation2.TargetOffsetTime,Fixation2.TargetOnsetTime,Fixation2.TimingMode,FollowWinLoss,Image,ITI,ITI.Duration,ITI.DurationError,ITI.OffsetTime,ITI.OnsetDelay,ITI.OnsetTime,ITI.OnsetToOnsetTime,LoseInstructions.ActionDelay,LoseInstructions.ActionTime,LoseInstructions.CustomOffsetTime,LoseInstructions.CustomOnsetTime,LoseInstructions.Duration,LoseInstructions.FinishTime,LoseInstructions.OffsetDelay,LoseInstructions.OffsetTime,LoseInstructions.OnsetDelay,LoseInstructions.OnsetTime,LoseInstructions.OnsetToOnsetTime,LoseInstructions.RESP,LoseInstructions.RT,Outcome.ACC,Outcome.ActionDelay,Outcome.ActionTime,Outcome.CRESP,Outcome.CustomOffsetTime,Outcome.CustomOnsetTime,Outcome.Duration,Outcome.DurationError,Outcome.FinishTime,Outcome.OffsetDelay,Outcome.OffsetTime,Outcome.OnsetDelay,Outcome.OnsetTime,Outcome.OnsetToOnsetTime,Outcome.PendingInputMasks,Outcome.PreRelease,Outcome.RESP,Outcome.RT,Outcome.RTTime,Outcome.StartTime,Outcome.Tag,Outcome.TargetOffsetTime,Outcome.TargetOnsetTime,Outcome.TimingMode,PrizeInstructions.ActionDelay,PrizeInstructions.ActionTime,PrizeInstructions.CustomOffsetTime,PrizeInstructions.CustomOnsetTime,PrizeInstructions.Duration,PrizeInstructions.DurationError,PrizeInstructions.OffsetTime,PrizeInstructions.OnsetDelay,PrizeInstructions.OnsetTime,PrizeInstructions.OnsetToOnsetTime,PrizeInstructions.RESP,Procedure[Trial],RunBlock1,RunBlock1.Cycle,RunBlock1.Sample,RunBlock2,RunBlock2.Cycle,RunBlock2.Sample,RunLoseWin,Running[Trial],RunWinLose,TrialListPickLoss,TrialListPickWin,TrialType
SPADE_Doors_052318,3846,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">83282638788</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Doors_052318-3846-1,75.031,1.0.0.283,725908,1,1678918960,Professional,2.0.10.356,2.0.10.356,4/1/19,4/1/19 20:34,16:34:09,2.0.10.252,1,0,417963,0,0,5000,422963,0,422963,6,417963,0,0,0,417859,422963,417957,0,RunWinLose,2,1,1,RunList,145426,t,145426,132564,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,145447,0,0,5000,0,145447,21,145447,0,t,PrizeInstructionProc,,,,1,1,1,,RunBlock2,RunWinLose,,,
SPADE_Doors_052318,3846,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">83282638788</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Doors_052318-3846-1,75.031,1.0.0.283,725908,1,1678918960,Professional,2.0.10.356,2.0.10.356,4/1/19,4/1/19 20:34,16:34:09,2.0.10.252,1,0,417963,0,0,5000,422963,0,422963,6,417963,0,0,0,417859,422963,417957,0,RunWinLose,2,1,1,RunList,145426,t,145426,132564,2,1,0,,-11,153947,11,151058,2998,g,637,151695,-11,150947,11,150458,600,0,0,154056,,0,0,600,-9,154547,0,154547,9,154056,614,0,100,,0,0,153947,fix+,154547,154047,1,blockstart,Line.bmp,1100,1100,-22,156647,22,155669,0,,,,,,,,,,,,,,0,0,154670,,0,0,1000,-23,155547,0,155547,23,154670,999,0,100,,0,0,154547,,155547,154647,1,,,,,,,,,,,,PrizeProc,,,,2,1,2,,RunBlock2,RunWinLose,,1,loss
SPADE_Doors_052318,3846,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">83282638788</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Doors_052318-3846-1,75.031,1.0.0.283,725908,1,1678918960,Professional,2.0.10.356,2.0.10.356,4/1/19,4/1/19 20:34,16:34:09,2.0.10.252,1,0,417963,0,0,5000,422963,0,422963,6,417963,0,0,0,417859,422963,417957,0,RunWinLose,2,1,1,RunList,145426,t,145426,132564,3,1,0,,-1,160247,1,157348,2999,g,1163,158511,-2,157247,2,156749,599,0,0,160347,,0,0,600,0,160847,0,160847,0,160347,613,0,100,,0,0,160247,fix+,160847,160347,1,winfollowloss,UpArrow.bmp,3200,3200,-13,165047,13,161960,0,,,,,,,,,,,,,,0,0,160960,,0,0,1000,-13,161847,0,161847,13,160960,1000,0,100,,0,0,160847,,161847,160947,1,,,,,,,,,,,,PrizeProc,,,,3,1,3,,RunBlock2,RunWinLose,,2,win
SPADE_Doors_052318,3846,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">83282638788</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Doors_052318-3846-1,75.031,1.0.0.283,725908,1,1678918960,Professional,2.0.10.356,2.0.10.356,4/1/19,4/1/19 20:34,16:34:09,2.0.10.252,1,0,417963,0,0,5000,422963,0,422963,6,417963,0,0,0,417859,422963,417957,0,RunWinLose,2,1,1,RunList,145426,t,145426,132564,4,1,0,,-11,168647,11,165758,2999,b,733,166491,-12,165647,12,165159,599,0,0,168757,,0,0,600,-10,169247,0,169247,10,168757,600,0,100,,0,0,168647,fix+,169247,168747,1,lossfollowwin,Line.bmp,5300,5300,-10,175547,10,170357,0,,,,,,,,,,,,,,0,0,169357,,0,0,1000,-10,170247,0,170247,10,169357,1000,0,100,,0,0,169247,,170247,169347,1,,,,,,,,,,,,PrizeProc,,,,4,1,4,,RunBlock2,RunWinLose,,3,loss
SPADE_Doors_052318,3846,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">83282638788</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Doors_052318-3846-1,75.031,1.0.0.283,725908,1,1678918960,Professional,2.0.10.356,2.0.10.356,4/1/19,4/1/19 20:34,16:34:09,2.0.10.252,1,0,417963,0,0,5000,422963,0,422963,6,417963,0,0,0,417859,422963,417957,0,RunWinLose,2,1,1,RunList,145426,t,145426,132564,5,1,0,,-1,179147,1,176248,3012,b,395,176643,-1,176147,1,175648,600,0,0,179260,,0,0,600,-13,179747,0,179747,13,179260,599,0,100,,0,0,179147,fix+,179747,179247,1,lossfollowloss,Line.bmp,11600,11600,-25,192347,25,180872,0,,,,,,,,,,,,,,0,0,179859,,0,0,1000,-12,180747,0,180747,12,179859,1013,0,100,,0,0,179747,,180747,179847,1,,,,,,,,,,,,PrizeProc,,,,5,1,5,,RunBlock2,RunWinLose,,4,loss
SPADE_Doors_052318,3846,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">83282638788</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Doors_052318-3846-1,75.031,1.0.0.283,725908,1,1678918960,Professional,2.0.10.356,2.0.10.356,4/1/19,4/1/19 20:34,16:34:09,2.0.10.252,1,0,417963,0,0,5000,422963,0,422963,6,417963,0,0,0,417859,422963,417957,0,RunWinLose,2,1,1,RunList,145426,t,145426,132564,6,1,0,,-7,195947,7,193054,2999,g,407,193461,-7,192947,7,192454,600,0,0,196053,,0,0,600,-6,196547,0,196547,6,196053,600,0,100,,0,0,195947,fix+,196547,196047,1,lossfollowloss,Line.bmp,5300,5300,-5,202847,5,197652,0,,,,,,,,,,,,,,0,0,196653,,0,0,1000,-6,197547,0,197547,6,196653,999,0,100,,0,0,196547,,197547,196647,1,,,,,,,,,,,,PrizeProc,,,,6,1,6,,RunBlock2,RunWinLose,,5,loss
SPADE_Doors_052318,3846,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">83282638788</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Doors_052318-3846-1,75.031,1.0.0.283,725908,1,1678918960,Professional,2.0.10.356,2.0.10.356,4/1/19,4/1/19 20:34,16:34:09,2.0.10.252,1,0,417963,0,0,5000,422963,0,422963,6,417963,0,0,0,417859,422963,417957,0,RunWinLose,2,1,1,RunList,145426,t,145426,132564,7,1,0,,-10,206447,10,203557,2998,g,418,203975,-10,203447,10,202957,600,0,0,206555,,0,0,600,-8,207047,0,207047,8,206555,600,0,100,,0,0,206447,fix+,207047,206547,1,winfollowloss,UpArrow.bmp,3200,3200,-8,211247,8,208155,0,,,,,,,,,,,,,,0,0,207155,,0,0,1000,-8,208047,0,208047,8,207155,1000,0,100,,0,0,207047,,208047,207147,1,,,,,,,,,,,,PrizeProc,,,,7,1,7,,RunBlock2,RunWinLose,,6,win
SPADE_Doors_052318,3846,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">83282638788</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Doors_052318-3846-1,75.031,1.0.0.283,725908,1,1678918960,Professional,2.0.10.356,2.0.10.356,4/1/19,4/1/19 20:34,16:34:09,2.0.10.252,1,0,417963,0,0,5000,422963,0,422963,6,417963,0,0,0,417859,422963,417957,0,RunWinLose,2,1,1,RunList,145426,t,145426,132564,8,1,0,,-6,214847,6,211953,2999,g,1196,213149,-6,211847,6,211353,600,0,0,214952,,0,0,600,-5,215447,0,215447,5,214952,600,0,100,,0,0,214847,fix+,215447,214947,1,winfollowwin,UpArrow.bmp,1100,1100,-18,217547,18,216565,0,,,,,,,,,,,,,,0,0,215552,,0,0,1000,-5,216447,0,216447,5,215552,1013,0,100,,0,0,215447,,216447,215547,1,,,,,,,,,,,,PrizeProc,,,,8,1,8,,RunBlock2,RunWinLose,,7,win
SPADE_Doors_052318,3846,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">83282638788</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Doors_052318-3846-1,75.031,1.0.0.283,725908,1,1678918960,Professional,2.0.10.356,2.0.10.356,4/1/19,4/1/19 20:34,16:34:09,2.0.10.252,1,0,417963,0,0,5000,422963,0,422963,6,417963,0,0,0,417859,422963,417957,0,RunWinLose,2,1,1,RunList,145426,t,145426,132564,9,1,0,,-10,221147,10,218257,2999,g,1197,219454,-11,218147,11,217658,599,0,0,221256,,0,0,600,-9,221747,0,221747,9,221256,600,0,100,,0,0,221147,fix+,221747,221247,1,lossfollowwin,Line.bmp,3200,3200,-22,225947,22,222869,0,,,,,,,,,,,,,,0,0,221856,,0,0,1000,-9,222747,0,222747,9,221856,1013,0,100,,0,0,221747,,222747,221847,1,,,,,,,,,,,,PrizeProc,,,,9,1,9,,RunBlock2,RunWinLose,,8,loss
SPADE_Doors_052318,3846,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">83282638788</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Doors_052318-3846-1,75.031,1.0.0.283,725908,1,1678918960,Professional,2.0.10.356,2.0.10.356,4/1/19,4/1/19 20:34,16:34:09,2.0.10.252,1,0,417963,0,0,5000,422963,0,422963,6,417963,0,0,0,417859,422963,417957,0,RunWinLose,2,1,1,RunList,145426,t,145426,132564,10,1,0,,-7,229547,7,226654,2999,g,694,227348,-7,226547,7,226054,600,0,0,229653,,0,0,600,-6,230147,0,230147,6,229653,599,0,100,,0,0,229547,fix+,230147,229647,1,winfollowloss,UpArrow.bmp,3200,3200,-18,234347,18,231265,0,,,,,,,,,,,,,,0,0,230252,,0,0,1000,-5,231147,0,231147,5,230252,1013,0,100,,0,0,230147,,231147,230247,1,,,,,,,,,,,,PrizeProc,,,,10,1,10,,RunBlock2,RunWinLose,,9,win
SPADE_Doors_052318,3846,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">83282638788</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Doors_052318-3846-1,75.031,1.0.0.283,725908,1,1678918960,Professional,2.0.10.356,2.0.10.356,4/1/19,4/1/19 20:34,16:34:09,2.0.10.252,1,0,417963,0,0,5000,422963,0,422963,6,417963,0,0,0,417859,422963,417957,0,RunWinLose,2,1,1,RunList,145426,t,145426,132564,11,1,0,,-3,237947,3,235050,2999,b,1053,236103,-4,234947,4,234451,599,0,0,238049,,0,0,600,-2,238547,0,238547,2,238049,600,0,100,,0,0,237947,fix+,238547,238047,1,winfollowwin,UpArrow.bmp,1100,1100,-15,240647,15,239662,0,,,,,,,,,,,,,,0,0,238649,,0,0,1000,-2,239547,0,239547,2,238649,1013,0,100,,0,0,238547,,239547,238647,1,,,,,,,,,,,,PrizeProc,,,,11,1,11,,RunBlock2,RunWinLose,,10,win
SPADE_Doors_052318,3846,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">83282638788</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Doors_052318-3846-1,75.031,1.0.0.283,725908,1,1678918960,Professional,2.0.10.356,2.0.10.356,4/1/19,4/1/19 20:34,16:34:09,2.0.10.252,1,0,417963,0,0,5000,422963,0,422963,6,417963,0,0,0,417859,422963,417957,0,RunWinLose,2,1,1,RunList,145426,t,145426,132564,12,1,0,,-8,244247,8,241355,2998,b,1343,242698,-8,241247,8,240755,600,0,0,244353,,0,0,600,-6,244847,0,244847,6,244353,600,0,100,,0,0,244247,fix+,244847,244347,1,winfollowwin,UpArrow.bmp,1100,1100,-6,246947,6,245953,0,,,,,,,,,,,,,,0,0,244953,,0,0,1000,-6,245847,0,245847,6,244953,1000,0,100,,0,0,244847,,245847,244947,1,,,,,,,,,,,,PrizeProc,,,,12,1,12,,RunBlock2,RunWinLose,,11,win
SPADE_Doors_052318,3846,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3410117</Frequency><Timestamp dt:dt=""r8"">83282638788</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T20:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SPADE_Doors_052318-3846-1,75.031,1.0.0.283,725908,1,1678918960,Professional,2.0.10.356,2.0.10.356,4/1/19,4/1/19 20:34,16:34:09,2.0.10.252,1,0,417963,0,0,5000,422963,0,422963,6,417963,0,0,0,417859,422963,417957,0,RunWinLose,2,1,1,RunList,145426,t,145426,132564,13,1,0,,-12,250547,12,247659,2999,g,851,248510,-12,247547,12,247059,600,0,0,250658,,0,0,600,-11,251147,0,251147,11,250658,599,0,100,,0,0,250547,fix+,251147,250647,1,lossfollowwin,Line.bmp,1100,1100,-10,253247,10,252257,0,,,,,,,,,,,,,,0,0,251257,,0,0,1000,-10,252147,0,252147,10,251257,1000,0,100,,0,0,251147,,252147,251247,1,,,,,,,,,,,,PrizeProc,,,,13,1,13,,RunBlock2,RunWinLose,,12,loss
